mol_id,smiles,assay_name,true_label,true_label_clean,pred_label,pred_proba,has_true_label,is_correct,error_type,confidence,error_magnitude
TOX27869,Oc1ccc(C2(c3ccc(O)cc3)CC3CC2C2CCCC32)cc1,NR-Aromatase,1.0,1.0,0,0.010618660537037285,True,0.0,false_negative,0.9893813394629627,0.9893813394629627
TOX3159,CCC(Cc1c(I)cc(I)c(N)c1I)C(=O)O,NR-Aromatase,0.0,0.0,1,0.7345425982430311,True,0.0,false_positive,0.7345425982430311,0.7345425982430311
TOX25615,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,NR-Aromatase,1.0,1.0,0,0.11323992811667484,True,0.0,false_negative,0.8867600718833252,0.8867600718833252
TOX26634,CCOc1cc(OCC)c(C(=O)CCC(=O)O)cc1OCC,NR-Aromatase,0.0,0.0,1,0.6009588094278558,True,0.0,false_positive,0.6009588094278558,0.6009588094278558
TOX24960,Nc1ccc(C(=O)OCCCOC(=O)c2ccc(N)cc2)cc1,NR-Aromatase,1.0,1.0,0,0.0849164117808923,True,0.0,false_negative,0.9150835882191077,0.9150835882191077
TOX7588,O=C=NC1CCC(CC2CCC(N=C=O)CC2)CC1,NR-Aromatase,0.0,0.0,1,0.5663783102396214,True,0.0,false_positive,0.5663783102396214,0.5663783102396214
TOX3629,CCOC(=O)Oc1c(OC)cc(C(=O)O[C@@H]2C[C@@H]3CN4CCc5c([nH]c6cc(OC)ccc56)[C@H]4C[C@@H]3[C@H](C(=O)OC)[C@H]2OC)cc1OC,NR-Aromatase,0.0,0.0,1,0.9732440216483497,True,0.0,false_positive,0.9732440216483497,0.9732440216483497
TOX14722,Cc1c(C(=O)c2cnn(C)c2O)ccc(S(C)(=O)=O)c1C1=NOCC1,NR-Aromatase,0.0,0.0,1,0.6235409420244992,True,0.0,false_positive,0.6235409420244992,0.6235409420244992
TOX7441,CCCCCCCCOc1ccc(C(=O)c2ccccc2)c(O)c1,NR-Aromatase,0.0,0.0,1,0.9785455628496622,True,0.0,false_positive,0.9785455628496622,0.9785455628496622
TOX9874,CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1,NR-Aromatase,0.0,0.0,1,0.9701552355253994,True,0.0,false_positive,0.9701552355253994,0.9701552355253994
TOX12344,CCOP(=S)(OCC)OC(Cl)C(Cl)(Cl)Cl,NR-Aromatase,1.0,1.0,0,0.23173819422145783,True,0.0,false_negative,0.7682618057785422,0.7682618057785422
TOX3005,C1CNCCN1.C[C@]12CC[C@@H]3c4ccc(OS(=O)(=O)O)cc4CC[C@H]3[C@@H]1CCC2=O,NR-Aromatase,0.0,0.0,1,0.9951648697823864,True,0.0,false_positive,0.9951648697823864,0.9951648697823864
TOX21362,OCc1ccc(Cl)cc1Cl,NR-Aromatase,0.0,0.0,1,0.8320371781386366,True,0.0,false_positive,0.8320371781386366,0.8320371781386366
TOX12655,CC1(C)CCC(=Cc2ccc(Cl)cc2)C1(O)Cn1cncn1,NR-Aromatase,0.0,0.0,1,0.7817184346863125,True,0.0,false_positive,0.7817184346863125,0.7817184346863125
TOX14590,CSC1=N[C@@](C)(c2ccccc2)C(=O)N1Nc1ccccc1,NR-Aromatase,1.0,1.0,0,0.016146348034122196,True,0.0,false_negative,0.9838536519658778,0.9838536519658778
TOX27385,COCCOc1cc2cc(C(=O)NC3CCN(C(C)C)CC3)n(CC(=O)Nc3ccc(Cl)cn3)c2cn1,NR-Aromatase,0.0,0.0,1,0.7269055945796572,True,0.0,false_positive,0.7269055945796572,0.7269055945796572
TOX12398,N#Cc1c[nH]cc1-c1cccc2c1OC(F)(F)O2,NR-Aromatase,1.0,1.0,0,0.009567896762498092,True,0.0,false_negative,0.9904321032375019,0.9904321032375019
TOX1464,CN(C)C(=S)[S-].CN(C)C(=S)[S-].[Zn+2],NR-Aromatase,1.0,1.0,0,0.034170693802533125,True,0.0,false_negative,0.9658293061974669,0.9658293061974669
TOX25053,C[N+](C)(C)CCCCCC[N+](C)(C)C,NR-Aromatase,0.0,0.0,1,0.9156124970866265,True,0.0,false_positive,0.9156124970866265,0.9156124970866265
TOX26245,CCCCCCOC(=O)c1cccnc1,NR-Aromatase,0.0,0.0,1,0.5256601037707521,True,0.0,false_positive,0.5256601037707521,0.5256601037707521
TOX26448,O=C([O-])C[C@H](O)CC(O)/C=C/c1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1.O=C([O-])C[C@H](O)C[C@H](O)/C=C/c1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1,NR-Aromatase,1.0,1.0,0,0.06273780135827026,True,0.0,false_negative,0.9372621986417298,0.9372621986417298
TOX8001,CC(C)(c1ccc(Oc2ccc3c(c2)C(=O)OC3=O)cc1)c1ccc(Oc2ccc3c(c2)C(=O)OC3=O)cc1,NR-Aromatase,0.0,0.0,1,0.8707183405803849,True,0.0,false_positive,0.8707183405803849,0.8707183405803849
TOX3262,c1ccc2c(c1)Sc1ccccc1N2CC1CN2CCC1CC2,NR-Aromatase,1.0,1.0,0,0.008650567732294844,True,0.0,false_negative,0.9913494322677051,0.9913494322677051
TOX4002,CC1(C)C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1(C)C,NR-Aromatase,1.0,1.0,0,0.01933061218337126,True,0.0,false_negative,0.9806693878166287,0.9806693878166287
TOX28802,CCC(N)Cc1c[nH]c2ccccc12,NR-Aromatase,0.0,0.0,1,0.9118864315220184,True,0.0,false_positive,0.9118864315220184,0.9118864315220184
TOX6665,N#Cc1cccnc1,NR-Aromatase,0.0,0.0,1,0.8605205048317743,True,0.0,false_positive,0.8605205048317743,0.8605205048317743
TOX7292,CCCC[Sn](Cl)(Cl)CCCC,NR-Aromatase,1.0,1.0,0,0.008989485604605002,True,0.0,false_negative,0.991010514395395,0.991010514395395
TOX4915,C=C(C)C(=O)OCCCCCCCCCC,NR-Aromatase,0.0,0.0,1,0.6775186280045221,True,0.0,false_positive,0.6775186280045221,0.6775186280045221
TOX2886,C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C,NR-Aromatase,0.0,0.0,1,0.9156124970866265,True,0.0,false_positive,0.9156124970866265,0.9156124970866265
TOX21613,Clc1ccc(C2(Cn3cncn3)OCCO2)c(Cl)c1,NR-Aromatase,0.0,0.0,1,0.9622859331321159,True,0.0,false_positive,0.9622859331321159,0.9622859331321159
TOX627,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,NR-Aromatase,0.0,0.0,1,0.9638673380154126,True,0.0,false_positive,0.9638673380154126,0.9638673380154126
TOX3565,CN(C)CCc1c[nH]c2ccc(Cn3cncn3)cc12,NR-Aromatase,0.0,0.0,1,0.9788438525529433,True,0.0,false_positive,0.9788438525529433,0.9788438525529433
TOX22,O=C(O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],NR-Aromatase,1.0,1.0,0,0.24933698136170748,True,0.0,false_negative,0.7506630186382925,0.7506630186382925
TOX10423,O=c1cc(-c2ccccc2)oc2ccc3ccccc3c12,NR-Aromatase,1.0,1.0,0,0.10585688537557049,True,0.0,false_negative,0.8941431146244295,0.8941431146244295
TOX1070,c1ccc2c(c1)[nH]c1cnccc12,NR-Aromatase,0.0,0.0,1,0.9267620915859002,True,0.0,false_positive,0.9267620915859002,0.9267620915859002
TOX23765,C[C@@H]1O[C@@H](O[C@H]2C[C@@H](O)[C@]3(CO)[C@H]4[C@H](O)C[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)[C@H](O)[C@H](O)[C@H]1O,NR-Aromatase,1.0,1.0,0,0.2683791624606084,True,0.0,false_negative,0.7316208375393916,0.7316208375393916
TOX25441,CN1CCOC(c2ccccc2)c2ccccc2C1,NR-ER,1.0,1.0,0,0.0010983328472730404,True,0.0,false_negative,0.998901667152727,0.998901667152727
TOX2089,CC(=O)Nc1cccc(O)c1,NR-ER,0.0,0.0,1,0.833840598640847,True,0.0,false_positive,0.833840598640847,0.833840598640847
TOX24357,COc1ccc(CO)cc1,NR-ER,0.0,0.0,1,0.7320297466492747,True,0.0,false_positive,0.7320297466492747,0.7320297466492747
TOX6691,CC(=O)OCC(COC(C)=O)OC(C)=O,NR-ER,1.0,1.0,0,0.24946834681123864,True,0.0,false_negative,0.7505316531887614,0.7505316531887614
TOX943,COc1ccc([N+](=O)[O-])cc1N,NR-ER,0.0,0.0,1,0.6507159935701301,True,0.0,false_positive,0.6507159935701301,0.6507159935701301
TOX27949,Cc1cc(C(C)(C)c2cc(C)c(O)c(C)c2)cc(C)c1O,NR-ER,1.0,1.0,0,0.30476994053073303,True,0.0,false_negative,0.695230059469267,0.695230059469267
TOX20661,CC(C)(Oc1ccc(Cl)cc1)C(=O)O,NR-ER,0.0,0.0,1,0.5919830944347166,True,0.0,false_positive,0.5919830944347166,0.5919830944347166
TOX5093,COc1ccc(Nc2ccc(OC)cc2)cc1,NR-ER,1.0,1.0,0,0.405088529124974,True,0.0,false_negative,0.594911470875026,0.594911470875026
TOX5302,CCCCC(CC)COC(=O)C=Cc1ccc(OC)cc1,NR-ER,0.0,0.0,1,0.7433756892981713,True,0.0,false_positive,0.7433756892981713,0.7433756892981713
TOX14872,Nc1cnn(-c2ccccc2)c(=O)c1Cl,NR-ER,0.0,0.0,1,0.9595427246617577,True,0.0,false_positive,0.9595427246617577,0.9595427246617577
TOX26078,CC(=O)Oc1c(C)cc(OCC(O)CNC(C)C)c(C)c1C,NR-ER,1.0,1.0,0,0.016106826384655028,True,0.0,false_negative,0.983893173615345,0.983893173615345
TOX4783,C=CC(=O)OCCCl,NR-ER,0.0,0.0,1,0.8356572692534672,True,0.0,false_positive,0.8356572692534672,0.8356572692534672
TOX28984,O=P1(N(CCCl)CCCl)NC(OO)CCO1,NR-ER,0.0,0.0,1,0.7632858286146826,True,0.0,false_positive,0.7632858286146826,0.7632858286146826
TOX144,O=C(c1ccccc1)C(O)c1ccccc1,NR-ER,0.0,0.0,1,0.802637049052313,True,0.0,false_positive,0.802637049052313,0.802637049052313
TOX7282,ClP(Cl)c1ccccc1,NR-ER,0.0,0.0,1,0.918938100092137,True,0.0,false_positive,0.918938100092137,0.918938100092137
TOX4320,Clc1cc(Cl)c(Cl)cc1Cl,NR-ER,1.0,1.0,0,0.020875887060046748,True,0.0,false_negative,0.9791241129399533,0.9791241129399533
TOX26640,C[C@@H](CSC(=O)c1ccccc1)C(=O)N1C[C@@H](Sc2ccccc2)C[C@H]1C(=O)O,NR-ER,0.0,0.0,1,0.7755068733883945,True,0.0,false_positive,0.7755068733883945,0.7755068733883945
TOX1285,O=[N+]([O-])/C=C/c1ccccc1,NR-ER,0.0,0.0,1,0.9359570572259506,True,0.0,false_positive,0.9359570572259506,0.9359570572259506
TOX7394,CCC1CCC(CCC(=O)O)C1,NR-ER,1.0,1.0,0,0.14556180853663156,True,0.0,false_negative,0.8544381914633684,0.8544381914633684
TOX29281,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,NR-ER,0.0,0.0,1,0.6561222442578007,True,0.0,false_positive,0.6561222442578007,0.6561222442578007
TOX1600,CCCCCCC(=O)O,NR-ER,0.0,0.0,1,0.6123018506584645,True,0.0,false_positive,0.6123018506584645,0.6123018506584645
TOX21197,CCCCCC/C=C\CCCCCCCC(=O)O,NR-ER,0.0,0.0,1,0.6340099208963856,True,0.0,false_positive,0.6340099208963856,0.6340099208963856
TOX4470,Nc1nc2c(Cl)cccc2s1,NR-ER,0.0,0.0,1,0.5821516493586478,True,0.0,false_positive,0.5821516493586478,0.5821516493586478
TOX269,CCC(Cl)CCC(Cl)C(Cl)CC(Cl)C(Cl)C(Cl)CCl,NR-ER,0.0,0.0,1,0.8660148014031148,True,0.0,false_positive,0.8660148014031148,0.8660148014031148
TOX2422,Nc1ccc(Cc2ccc(N)cc2)cc1,NR-ER,0.0,0.0,1,0.7348695268907214,True,0.0,false_positive,0.7348695268907214,0.7348695268907214
TOX6308,Cc1ccc(N)cc1C,NR-ER,1.0,1.0,0,0.2543441386735745,True,0.0,false_negative,0.7456558613264255,0.7456558613264255
TOX21046,CC#CCC(C)[C@H](O)/C=C/C1[C@H]2C/C(=C/CCCC(=O)O)C[C@H]2C[C@H]1O,NR-ER,1.0,1.0,0,0.017739517913663683,True,0.0,false_negative,0.9822604820863363,0.9822604820863363
TOX1296,CCCCC1(COC(=O)CCC(=O)O)C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,NR-ER,0.0,0.0,1,0.7943670670073891,True,0.0,false_positive,0.7943670670073891,0.7943670670073891
TOX28838,CC(CC(C#N)(c1ccccc1)c1ccccc1)N(C)C,NR-ER,0.0,0.0,1,0.6804530930051165,True,0.0,false_positive,0.6804530930051165,0.6804530930051165
TOX29131,CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,NR-ER,0.0,0.0,1,0.7904465114322838,True,0.0,false_positive,0.7904465114322838,0.7904465114322838
TOX24798,CC(C)CP(=S)([S-])CC(C)C,NR-ER,0.0,0.0,1,0.6244876843412862,True,0.0,false_positive,0.6244876843412862,0.6244876843412862
TOX6967,O=C(OCCOCCOC(=O)c1ccccc1)c1ccccc1,NR-ER,0.0,0.0,1,0.9017313164710012,True,0.0,false_positive,0.9017313164710012,0.9017313164710012
TOX28886,CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I,NR-ER,0.0,0.0,1,0.5026201202751857,True,0.0,false_positive,0.5026201202751857,0.5026201202751857
TOX771,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,NR-ER,0.0,0.0,1,0.7824510809064357,True,0.0,false_positive,0.7824510809064357,0.7824510809064357
TOX4454,CC(=O)Nc1cccc(N)c1,NR-ER,0.0,0.0,1,0.5362236668609751,True,0.0,false_positive,0.5362236668609751,0.5362236668609751
TOX24826,CC(C)CCCC(C)CC=O,NR-ER,0.0,0.0,1,0.6530885960739032,True,0.0,false_positive,0.6530885960739032,0.6530885960739032
TOX13096,O=C(O)CNC(=O)c1ccc(CO)o1,NR-ER,0.0,0.0,1,0.6856071462962623,True,0.0,false_positive,0.6856071462962623,0.6856071462962623
TOX1975,c1ccc(Nc2ccccc2)cc1,NR-ER,0.0,0.0,1,0.8753291977376867,True,0.0,false_positive,0.8753291977376867,0.8753291977376867
TOX830,COc1c2occc2cc2ccc(=O)oc12,NR-ER,0.0,0.0,1,0.5868755448804404,True,0.0,false_positive,0.5868755448804404,0.5868755448804404
TOX6190,O=C(CCl)c1ccc(Cl)cc1Cl,NR-ER,0.0,0.0,1,0.6046325609652582,True,0.0,false_positive,0.6046325609652582,0.6046325609652582
TOX5635,CNc1ccc([N+](=O)[O-])cc1,NR-ER,1.0,1.0,0,0.08450972949795725,True,0.0,false_negative,0.9154902705020428,0.9154902705020428
TOX28828,c1ccc(CN2CCNCC2)cc1,NR-ER,0.0,0.0,1,0.5483313311832023,True,0.0,false_positive,0.5483313311832023,0.5483313311832023
TOX4840,[Co+2].c1cc[cH-]c1.c1cc[cH-]c1,NR-ER,0.0,0.0,1,0.511012842629816,True,0.0,false_positive,0.511012842629816,0.511012842629816
TOX5447,ICCc1ccccc1,NR-ER,0.0,0.0,1,0.6826649884581253,True,0.0,false_positive,0.6826649884581253,0.6826649884581253
TOX4887,c1cc2c3c(c1)ccc1cccc(c13)C2,NR-ER,0.0,0.0,1,0.5900710542881479,True,0.0,false_positive,0.5900710542881479,0.5900710542881479
TOX1774,c1cc2c3c(cccc3c1)CC2,NR-ER,0.0,0.0,1,0.5890961857188373,True,0.0,false_positive,0.5890961857188373,0.5890961857188373
TOX1685,CC1=CC(=O)CC(C)(C)C1=O,NR-ER,0.0,0.0,1,0.8893592646583975,True,0.0,false_positive,0.8893592646583975,0.8893592646583975
TOX26117,C[N+](C)(C)CCOC(=O)C(O)(c1ccccc1)c1ccccc1,NR-ER,0.0,0.0,1,0.5388834461312999,True,0.0,false_positive,0.5388834461312999,0.5388834461312999
TOX26229,CC(=O)Nc1ccc(OCCOCCOc2ccc(NC(C)=O)cc2)cc1,NR-ER,0.0,0.0,1,0.7148934443985961,True,0.0,false_positive,0.7148934443985961,0.7148934443985961
TOX26816,CCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCC,NR-ER,0.0,0.0,1,0.7371947235009013,True,0.0,false_positive,0.7371947235009013,0.7371947235009013
TOX14531,CCOC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OCC,NR-ER,1.0,1.0,0,0.01660111857801719,True,0.0,false_negative,0.9833988814219828,0.9833988814219828
TOX26024,COC(=O)[C@H](c1ccccc1Cl)N1CCc2sccc2C1,NR-ER,1.0,1.0,0,0.025739004452934453,True,0.0,false_negative,0.9742609955470656,0.9742609955470656
TOX27832,OC(CCN1CCCCC1)(c1ccccc1)C1CC2C=CC1C2,NR-ER,0.0,0.0,1,0.7662236724745206,True,0.0,false_positive,0.7662236724745206,0.7662236724745206
TOX14338,COc1ccc(C(O)(c2cncnc2)C2CC2)cc1,NR-ER,0.0,0.0,1,0.6765956787477428,True,0.0,false_positive,0.6765956787477428,0.6765956787477428
TOX25375,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)CC[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CCl)O1,NR-ER,0.0,0.0,1,0.8901799719453207,True,0.0,false_positive,0.8901799719453207,0.8901799719453207
TOX20742,C[C@]12C[C@H](O)[C@@]3(F)[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1C[C@@H](O)[C@]2(O)C(=O)CO,NR-ER,1.0,1.0,0,0.3116657120329495,True,0.0,false_negative,0.6883342879670504,0.6883342879670504
TOX1841,CNc1ccccc1,NR-ER,0.0,0.0,1,0.5441384533080181,True,0.0,false_positive,0.5441384533080181,0.5441384533080181
TOX13163,O=C(O)c1cc(/N=N/c2ccc([N+](=O)[O-])cc2)ccc1O,NR-ER,1.0,1.0,0,0.40370455899216895,True,0.0,false_negative,0.596295441007831,0.596295441007831
TOX24401,N=C(N)c1ccccc1,NR-ER,0.0,0.0,1,0.8298376896521644,True,0.0,false_positive,0.8298376896521644,0.8298376896521644
TOX26147,O=C(CN1CCNCC1)NC1CCCCC1,NR-ER,0.0,0.0,1,0.6467095183893704,True,0.0,false_positive,0.6467095183893704,0.6467095183893704
TOX3495,C[n+]1ccccc1/C=N/O,NR-ER,0.0,0.0,1,0.5254084030845533,True,0.0,false_positive,0.5254084030845533,0.5254084030845533
TOX24901,C=CCOC(=O)c1ccc(C(=O)OCC=C)c(C(=O)OCC=C)c1,NR-ER,0.0,0.0,1,0.785823518185396,True,0.0,false_positive,0.785823518185396,0.785823518185396
TOX25769,CCc1cc(Cl)c(OC)c(C(=O)NC[C@@H]2CCCN2CC)c1O,NR-ER,1.0,1.0,0,0.009615002489867736,True,0.0,false_negative,0.9903849975101323,0.9903849975101323
TOX24303,CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)[O-].CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)[O-],NR-ER,1.0,1.0,0,0.4577965238033553,True,0.0,false_negative,0.5422034761966448,0.5422034761966448
TOX24981,O=P(O)(O)Oc1ccccc1,NR-ER,0.0,0.0,1,0.5561688222150812,True,0.0,false_positive,0.5561688222150812,0.5561688222150812
TOX26059,COc1ccc(/C=C/C(=O)O)cc1,NR-ER,0.0,0.0,1,0.5081090896837079,True,0.0,false_positive,0.5081090896837079,0.5081090896837079
TOX21117,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=NOCOCCOC)[C@H](C)[C@@H](O)[C@]1(C)O,NR-ER,0.0,0.0,1,0.6567626577765421,True,0.0,false_positive,0.6567626577765421,0.6567626577765421
TOX22097,CC1OC1C1CCC2(C)OC2C1,NR-ER,0.0,0.0,1,0.6882547974530955,True,0.0,false_positive,0.6882547974530955,0.6882547974530955
TOX895,ClC1(Cl)C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl,NR-ER,0.0,0.0,1,0.6221228963801412,True,0.0,false_positive,0.6221228963801412,0.6221228963801412
TOX12514,O=Cc1ccccc1C=O,NR-ER,1.0,1.0,0,0.24479045409989023,True,0.0,false_negative,0.7552095459001098,0.7552095459001098
TOX3158,C[C@H](O)C(=O)Nc1c(I)c(C(=O)NC(CO)CO)c(I)c(C(=O)NC(CO)CO)c1I,NR-ER,0.0,0.0,1,0.6299400927397276,True,0.0,false_positive,0.6299400927397276,0.6299400927397276
TOX1284,C=Cc1ccccc1,NR-ER,0.0,0.0,1,0.6226669804383976,True,0.0,false_positive,0.6226669804383976,0.6226669804383976
TOX27606,CCC(=O)OC/C=C/c1ccccc1,NR-ER,1.0,1.0,0,0.13373504743932768,True,0.0,false_negative,0.8662649525606723,0.8662649525606723
TOX911,CC(C)(Oc1ccc(C2CCCc3ccccc32)cc1)C(=O)O,NR-ER,1.0,1.0,0,0.016545692399860187,True,0.0,false_negative,0.9834543076001399,0.9834543076001399
TOX27874,C=C1C[C@]23CC[C@@H]4[C@](C)(C(=O)O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)CCC[C@]4(C)[C@@H]2C[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@H]2OC2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]1C3,NR-ER,0.0,0.0,1,0.7008610167609471,True,0.0,false_positive,0.7008610167609471,0.7008610167609471
TOX7479,Cc1ccc(O)c(-n2nc3ccccc3n2)c1,NR-ER,1.0,1.0,0,0.31070477311268757,True,0.0,false_negative,0.6892952268873125,0.6892952268873125
TOX27859,CCCCCCCCCCCCOC(=O)c1ccc(O)cc1,NR-ER,0.0,0.0,1,0.9693392658176998,True,0.0,false_positive,0.9693392658176998,0.9693392658176998
TOX26772,CCCN(CCc1cccs1)[C@H]1CCc2c(O)cccc2C1,NR-ER,0.0,0.0,1,0.8896915091282963,True,0.0,false_positive,0.8896915091282963,0.8896915091282963
TOX29341,CC[Ge](Cl)(CC)CC,NR-ER,1.0,1.0,0,0.026419349160469185,True,0.0,false_negative,0.9735806508395308,0.9735806508395308
TOX27518,c1ccc([C@H]2CN3CCSC3=N2)cc1,NR-ER,1.0,1.0,0,0.07942676242378206,True,0.0,false_negative,0.9205732375762179,0.9205732375762179
TOX24002,COCCCC/C(=N\OCCN)c1ccc(C(F)(F)F)cc1,NR-ER,0.0,0.0,1,0.8724941153018655,True,0.0,false_positive,0.8724941153018655,0.8724941153018655
TOX9698,O=S(=O)([O-])OOS(=O)(=O)[O-],NR-ER,1.0,1.0,0,0.33996629972968784,True,0.0,false_negative,0.6600337002703122,0.6600337002703122
TOX3149,CC(=O)N(CC(C)C(=O)O)c1c(I)cc(I)c(N)c1I,NR-ER,0.0,0.0,1,0.8797153576040073,True,0.0,false_positive,0.8797153576040073,0.8797153576040073
TOX3231,CCN(CC)C(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,NR-ER,1.0,1.0,0,0.09289899761855638,True,0.0,false_negative,0.9071010023814436,0.9071010023814436
TOX26682,CCCCCCCCCCCCCCCCCCCCCC(=O)Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1,NR-ER,0.0,0.0,1,0.8567030496840017,True,0.0,false_positive,0.8567030496840017,0.8567030496840017
TOX27189,CCCCCCCCCCOC(C)=O,NR-ER,1.0,1.0,0,0.253776072309906,True,0.0,false_negative,0.7462239276900939,0.7462239276900939
TOX6647,O=C(O)c1ccc(O)cc1,NR-ER,0.0,0.0,1,0.7768347517824118,True,0.0,false_positive,0.7768347517824118,0.7768347517824118
TOX3333,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)c1ccco1)C(=O)CCl,NR-ER,0.0,0.0,1,0.9859640924497297,True,0.0,false_positive,0.9859640924497297,0.9859640924497297
TOX17734,CCCCCCCCCCCCCCC(Br)C(=O)O,NR-ER,0.0,0.0,1,0.5534531051120813,True,0.0,false_positive,0.5534531051120813,0.5534531051120813
TOX1361,Cc1ccc(N=C=O)cc1N=C=O,NR-ER,1.0,1.0,0,0.0019878801760215233,True,0.0,false_negative,0.9980121198239785,0.9980121198239785
TOX29389,O=c1c(=O)c2cccc3cccc1c32,NR-ER,0.0,0.0,1,0.8198706117231601,True,0.0,false_positive,0.8198706117231601,0.8198706117231601
TOX9869,CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O,NR-ER,0.0,0.0,1,0.76504649502743,True,0.0,false_positive,0.76504649502743,0.76504649502743
TOX25318,O=c1ccc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)cc2o1,NR-ER,0.0,0.0,1,0.5188135135004099,True,0.0,false_positive,0.5188135135004099,0.5188135135004099
TOX25222,O=C(NCCNCC(O)COc1ccc(O)cc1)N1CCOCC1,NR-ER,0.0,0.0,1,0.6120241420225424,True,0.0,false_positive,0.6120241420225424,0.6120241420225424
TOX3097,Cc1cc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NN3CCCCCC3)cc2)no1,NR-ER,0.0,0.0,1,0.8579754013143263,True,0.0,false_positive,0.8579754013143263,0.8579754013143263
TOX18298,Oc1ccc2ccc3cccc4ccc1c2c34,NR-ER,1.0,1.0,0,0.14330576203971654,True,0.0,false_negative,0.8566942379602834,0.8566942379602834
TOX25789,CNC(=O)OCC[N+](C)(C)C,NR-ER,0.0,0.0,1,0.8029376645310249,True,0.0,false_positive,0.8029376645310249,0.8029376645310249
TOX22681,C[C@@H]1CC[C@H]2[C@@H](C)[C@H](OC(=O)CCC(=O)O)O[C@@H]3O[C@]4(C)CC[C@@H]1C23OO4,NR-ER,0.0,0.0,1,0.7791715309840826,True,0.0,false_positive,0.7791715309840826,0.7791715309840826
TOX10138,CC(=O)CCC(C)=O,NR-ER,0.0,0.0,1,0.5143419867871836,True,0.0,false_positive,0.5143419867871836,0.5143419867871836
TOX3693,COc1ccc(/C=C/C(=O)Nc2ccccc2C(=O)O)cc1OC,NR-ER,0.0,0.0,1,0.9910375485119941,True,0.0,false_positive,0.9910375485119941,0.9910375485119941
TOX12667,CC(C)[C@H](C(=O)O[C@H](C#N)c1cccc(Oc2ccccc2)c1)c1ccc(Cl)cc1,NR-ER,0.0,0.0,1,0.7730779901211514,True,0.0,false_positive,0.7730779901211514,0.7730779901211514
TOX782,O=C(O)c1nn(Cc2ccc(Cl)cc2Cl)c2ccccc12,NR-ER,1.0,1.0,0,0.005480200929542643,True,0.0,false_negative,0.9945197990704574,0.9945197990704574
TOX25625,CCCOc1ccc2[nH]c(NC(=O)OC)nc2c1,NR-ER,0.0,0.0,1,0.6668974394635445,True,0.0,false_positive,0.6668974394635445,0.6668974394635445
TOX6496,CC(=O)OC(C)(C)C1CC=C(C)CC1,NR-ER,1.0,1.0,0,0.03236303912152399,True,0.0,false_negative,0.9676369608784761,0.9676369608784761
